Start date,Total bicicle usage(seconds),Number of bikes,Proportion members,Usage per bike(seconds)
16-03-2019,11999327.0,8728,0.7583638863428047,1375.0
16-03-2020,3835077.0,3941,0.9266683582846993,973.0
16-04-2011,673672.0,775,0.8438709677419355,869.0
16-04-2012,6802064.0,6303,0.8100904331270823,1079.0
16-04-2013,8668429.0,8247,0.8158118103552807,1051.0
16-04-2014,6659957.0,7771,0.8255050830009008,857.0
16-04-2015,11945432.0,11691,0.8279018048071166,1022.0
16-04-2016,23973344.0,13505,0.5580155497963717,1775.0
16-04-2017,24399281.0,13129,0.4307258740193465,1858.0
16-04-2018,5088683.0,6521,0.891734396564944,780.0
16-04-2019,13997760.0,11898,0.8434190620272315,1176.0
16-05-2011,4861251.0,3909,0.8025070350473267,1244.0
16-05-2012,6823072.0,7255,0.8635423845623708,940.0
16-05-2013,9146323.0,8895,0.8288926363125352,1028.0
16-05-2014,7752685.0,8033,0.8072949085024275,965.0
16-05-2015,18052472.0,11208,0.6026052819414703,1611.0
16-05-2016,12743156.0,11357,0.800387426256934,1122.0
16-05-2017,14400517.0,13640,0.7925953079178886,1056.0
16-05-2018,6397180.0,6976,0.8684059633027523,917.0
16-05-2019,12731778.0,12247,0.8690291499959174,1040.0
16-06-2011,3617294.0,3725,0.8539597315436241,971.0
16-06-2012,11728510.0,7630,0.6117955439056356,1537.0
16-06-2013,12153071.0,8710,0.5943742824339839,1395.0
16-06-2014,10612378.0,10432,0.8156633435582822,1017.0
16-06-2015,11025668.0,11500,0.8377391304347827,959.0
16-06-2016,12717654.0,11056,0.8391823444283647,1150.0
16-06-2017,14162288.0,12465,0.7364620938628159,1136.0
16-06-2018,25733699.0,15185,0.5791241356601909,1695.0
16-06-2019,14351488.0,10339,0.7652577618725215,1388.0
16-07-2011,10812562.0,5847,0.5866256199760561,1849.0
16-07-2012,6577082.0,6767,0.8390719668981823,972.0
16-07-2013,7747816.0,8402,0.8447988574149012,922.0
16-07-2014,12326586.0,11308,0.7981959674566679,1090.0
16-07-2015,13901835.0,13257,0.8102134721279324,1049.0
16-07-2016,24163396.0,13837,0.46816506468165064,1746.0
16-07-2017,22708401.0,13584,0.5254711425206124,1672.0
16-07-2018,15372973.0,13139,0.7815663292488013,1170.0
16-07-2019,12844248.0,12131,0.887066194048306,1059.0
16-08-2011,4941697.0,4673,0.8457093943933234,1057.0
16-08-2012,7137471.0,7524,0.8221690590111643,949.0
16-08-2013,11562213.0,10763,0.7404069497352039,1074.0
16-08-2014,17988245.0,12251,0.5243653579299649,1468.0
16-08-2015,14281744.0,10192,0.6200941915227629,1401.0
16-08-2016,11236986.0,11316,0.818045245669848,993.0
16-08-2017,13835975.0,13577,0.7732194151874494,1019.0
16-08-2018,15636806.0,13821,0.8066710078865494,1131.0
16-08-2019,12862928.0,12309,0.8700950524006824,1045.0
16-09-2011,4584376.0,4693,0.8421052631578947,977.0
16-09-2012,9322082.0,7251,0.7012825817128672,1286.0
16-09-2013,7079709.0,8268,0.868892114175133,856.0
16-09-2014,11080747.0,12134,0.8430031316960607,913.0
16-09-2015,10663236.0,11938,0.8756073044060981,893.0
16-09-2016,14134615.0,13211,0.7848762394973885,1070.0
16-09-2017,22462463.0,15297,0.5692619467869517,1468.0
16-09-2018,16673198.0,11908,0.7314410480349345,1400.0
16-09-2019,10567379.0,11714,0.91907119685846,902.0
16-10-2010,2763005.0,1374,0.5873362445414847,2011.0
16-10-2011,7880586.0,4971,0.648360490846912,1585.0
16-10-2012,6286702.0,7461,0.8765581021310817,843.0
16-10-2013,8289369.0,9629,0.8844116730709316,861.0
16-10-2014,8511244.0,10076,0.8828900357284637,845.0
16-10-2015,11388747.0,11263,0.8336144899227559,1011.0
16-10-2016,17322551.0,11253,0.5959299742290944,1539.0
16-10-2017,10669628.0,11805,0.8318509106310885,904.0
16-10-2018,9762449.0,11741,0.9039264117196151,831.0
16-10-2019,6010741.0,7831,0.9590090665304559,768.0
16-11-2010,646906.0,772,0.9196891191709845,838.0
16-11-2011,1311325.0,1805,0.9196675900277008,726.0
16-11-2012,4249850.0,5642,0.9142148174406239,753.0
16-11-2013,6829129.0,6804,0.7752792475014697,1004.0
16-11-2014,3959706.0,4737,0.8180282879459574,836.0
16-11-2015,8070313.0,9156,0.9173219746614242,881.0
16-11-2016,8353128.0,10046,0.8869201672307386,831.0
16-11-2017,8292253.0,10200,0.8879411764705882,813.0
16-11-2018,6176843.0,7702,0.9250843936639834,802.0
16-11-2019,5615632.0,5886,0.8814135236153585,954.0
16-12-2010,631367.0,669,0.9820627802690582,944.0
16-12-2011,2441842.0,3537,0.9496748657054,690.0
16-12-2012,2855216.0,3743,0.8562650280523644,763.0
16-12-2013,3658585.0,5612,0.9574126870990735,652.0
16-12-2014,4055707.0,5947,0.9643517740036993,682.0
16-12-2015,6702857.0,8625,0.9310144927536231,777.0
16-12-2016,2898340.0,4517,0.953508966127961,642.0
16-12-2017,4850986.0,5184,0.8204089506172839,936.0
16-12-2018,1820280.0,2363,0.9267879813796022,770.0
16-12-2019,2060993.0,3185,0.9795918367346939,647.0
17-01-2011,821647.0,993,0.8821752265861027,827.0
17-01-2012,2040276.0,2913,0.9570889117748026,700.0
17-01-2013,3431310.0,4769,0.9243027888446215,720.0
17-01-2014,4318040.0,6138,0.913326816552623,703.0
17-01-2015,3766718.0,4217,0.835665164809106,893.0
17-01-2016,3058660.0,3400,0.821764705882353,900.0
17-01-2017,4157864.0,5574,0.9671689989235738,746.0
17-01-2018,2722232.0,4108,0.9698149951314509,663.0
17-01-2019,3606693.0,5085,0.9689282202556538,709.0
17-01-2020,4719312.0,6303,0.9597017293352372,749.0
17-02-2011,2176507.0,2443,0.8943921408104789,891.0
17-02-2012,3346357.0,4112,0.9151264591439688,814.0
17-02-2013,2013547.0,2487,0.8057901085645356,810.0
17-02-2014,2429515.0,3311,0.9003322259136213,734.0
17-02-2015,821635.0,1178,0.9702886247877759,697.0
17-02-2016,4264210.0,6097,0.9604723634574381,699.0
17-02-2017,5764125.0,7282,0.8880801977478715,792.0
17-02-2018,3409383.0,3121,0.7769945530278757,1092.0
17-02-2019,4395619.0,3991,0.8005512402906539,1101.0
17-02-2020,6384090.0,6103,0.8721940029493692,1046.0
17-03-2011,3153020.0,2718,0.8443708609271523,1160.0
17-03-2012,13556230.0,7755,0.5932946486137975,1748.0
17-03-2013,4077699.0,3942,0.7508878741755454,1034.0
17-03-2014,782984.0,1279,0.9523064894448788,612.0
17-03-2015,8600273.0,9027,0.8433588124515343,953.0
17-03-2016,11528713.0,10673,0.8326618570223929,1080.0
17-03-2017,6658041.0,7207,0.8387678645761065,924.0
17-03-2018,6372300.0,5645,0.7206377325066431,1129.0
17-03-2019,10580115.0,7660,0.7561357702349869,1381.0
17-03-2020,5127951.0,3908,0.8863868986693961,1312.0
17-04-2011,7494473.0,3678,0.577215878194671,2038.0
17-04-2012,6737014.0,6619,0.8507327390844538,1018.0
17-04-2013,8660333.0,8477,0.8392119853721836,1022.0
17-04-2014,8591764.0,8624,0.8243274582560297,996.0
17-04-2015,15109489.0,12550,0.7497211155378486,1204.0
17-04-2016,21235096.0,12367,0.5753214199078192,1717.0
17-04-2017,11285094.0,10278,0.7438217552052928,1098.0
17-04-2018,7359925.0,8999,0.8977664184909434,818.0
17-04-2019,13754204.0,12447,0.8483168635012452,1105.0
17-05-2011,4535101.0,4067,0.8332923530858126,1115.0
17-05-2012,8015307.0,7287,0.8296967201866338,1100.0
17-05-2013,12157329.0,10047,0.7467900865930128,1210.0
17-05-2014,16317668.0,11203,0.6205480674819245,1457.0
17-05-2015,14821619.0,10942,0.6375434107110217,1355.0
17-05-2016,4040234.0,5374,0.9454782285076293,752.0
17-05-2017,13459282.0,12779,0.8059316065419829,1053.0
17-05-2018,4212053.0,4795,0.8936392075078207,878.0
17-05-2019,15695595.0,13542,0.8485452665780535,1159.0
17-06-2011,5270066.0,4772,0.819362950544845,1104.0
17-06-2012,9944849.0,6906,0.61830292499276,1440.0
17-06-2013,8781871.0,8613,0.7992569371879716,1020.0
17-06-2014,10216513.0,10506,0.8359984770607272,972.0
17-06-2015,10394388.0,11175,0.8356152125279642,930.0
17-06-2016,15872155.0,13290,0.7873589164785553,1194.0
17-06-2017,21053717.0,13193,0.5295990297885242,1596.0
17-06-2018,18377662.0,12063,0.6093840669816795,1523.0
17-06-2019,10580084.0,10022,0.8963280782278986,1056.0
17-07-2011,8847198.0,5245,0.6177311725452812,1687.0
17-07-2012,6079516.0,6717,0.8628852166145601,905.0
17-07-2013,7990870.0,8633,0.8446658172130198,926.0
17-07-2014,12664141.0,11610,0.7770025839793282,1091.0
17-07-2015,13361448.0,12627,0.7642353686544706,1058.0
17-07-2016,28080684.0,15526,0.44422259435785133,1809.0
17-07-2017,14465780.0,12478,0.744189774002244,1159.0
17-07-2018,12709941.0,11947,0.8364442956390725,1064.0
17-07-2019,10087435.0,10296,0.9028749028749029,980.0
17-08-2011,4892841.0,4642,0.8560965101249461,1054.0
17-08-2012,7073504.0,7086,0.7907140841095117,998.0
17-08-2013,16345456.0,11042,0.5708205035319689,1480.0
17-08-2014,14402148.0,10588,0.5858519078201738,1360.0
17-08-2015,11612328.0,10971,0.8053960441163066,1058.0
17-08-2016,10947227.0,10988,0.8200764470331271,996.0
17-08-2017,13671925.0,13301,0.767385910833772,1028.0
17-08-2018,14836355.0,12734,0.7891471650698916,1165.0
17-08-2019,16136842.0,11004,0.7629043984005816,1466.0
17-09-2011,5902822.0,4462,0.6792917974002689,1323.0
17-09-2012,6533239.0,6775,0.8491512915129151,964.0
17-09-2013,8682238.0,9836,0.8709841398942659,883.0
17-09-2014,11285231.0,11633,0.8544657440041262,970.0
17-09-2015,11180032.0,11949,0.869361452841242,936.0
17-09-2016,20269508.0,12902,0.6092853821113006,1571.0
17-09-2017,18845800.0,13169,0.5872883286506189,1431.0
17-09-2018,6152454.0,6944,0.9194988479262672,886.0
17-09-2019,11267161.0,12362,0.9266299951464164,911.0
17-10-2010,2892873.0,1332,0.5518018018018018,2172.0
17-10-2011,4904820.0,4519,0.8422217304713432,1085.0
17-10-2012,6421827.0,7399,0.8676848222732801,868.0
17-10-2013,7783908.0,9468,0.889205745669624,822.0
17-10-2014,12871138.0,11940,0.7773031825795645,1078.0
17-10-2015,11253834.0,8782,0.6742199954452289,1281.0
17-10-2016,12680496.0,11905,0.7931961360772785,1065.0
17-10-2017,10633406.0,12286,0.8661077649356992,865.0
17-10-2018,11546710.0,12643,0.8917978327928497,913.0
17-10-2019,8450082.0,10414,0.9393124639907816,811.0
17-11-2010,1764407.0,1923,0.906396255850234,918.0
17-11-2011,2120923.0,3025,0.9540495867768595,701.0
17-11-2012,5891249.0,5582,0.7647796488713723,1055.0
17-11-2013,6936493.0,6945,0.791792656587473,999.0
17-11-2014,2583249.0,4083,0.9586088660298799,633.0
17-11-2015,7189055.0,9226,0.929330153912855,779.0
17-11-2016,8821426.0,10495,0.8840400190566937,841.0
17-11-2017,8034812.0,9541,0.8624882087831465,842.0
17-11-2018,8389183.0,7163,0.7960351807901718,1171.0
17-11-2019,4212609.0,4739,0.9151719772103819,889.0
17-12-2010,540117.0,854,0.9590163934426229,632.0
17-12-2011,2135732.0,2710,0.8985239852398524,788.0
17-12-2012,3308625.0,4550,0.9534065934065934,727.0
17-12-2013,3414303.0,5350,0.9622429906542056,638.0
17-12-2014,5415933.0,7369,0.9328267064730629,735.0
17-12-2015,3061944.0,4553,0.9703492202943115,673.0
17-12-2016,1774718.0,2319,0.8995256576110392,765.0
17-12-2017,4706260.0,5141,0.8117097840886986,915.0
17-12-2018,6545638.0,7772,0.9209984559958827,842.0
17-12-2019,3767807.0,5749,0.9803444077230823,655.0
18-01-2011,463301.0,672,0.9866071428571429,689.0
18-01-2012,2334694.0,3353,0.967491798389502,696.0
18-01-2013,3339706.0,4472,0.9239713774597496,747.0
18-01-2014,2282884.0,3299,0.8757199151257957,692.0
18-01-2015,1787308.0,2523,0.890210067380103,708.0
18-01-2016,1546267.0,2499,0.9431772709083633,619.0
18-01-2017,6064335.0,7345,0.9271613342409802,826.0
18-01-2018,4344999.0,6197,0.9473939002743262,701.0
18-01-2019,4820466.0,5732,0.9309141660851361,841.0
18-01-2020,1845250.0,2281,0.9482683033757124,809.0
18-02-2011,3543461.0,2892,0.8001383125864454,1225.0
18-02-2012,6175410.0,4271,0.6640131116834465,1446.0
18-02-2013,2784004.0,3320,0.8391566265060241,839.0
18-02-2014,3545276.0,5086,0.9471097129374754,697.0
18-02-2015,1992230.0,3143,0.9863188036907413,634.0
18-02-2016,3994018.0,5822,0.9627275850223291,686.0
18-02-2017,20215985.0,10726,0.4843371247436136,1885.0
18-02-2018,10484286.0,6957,0.5818599971251976,1507.0
18-02-2019,4382367.0,4589,0.8607539769012856,955.0
18-02-2020,6029592.0,7791,0.958285200872802,774.0
18-03-2011,4283281.0,3194,0.7235441452723858,1341.0
18-03-2012,9515067.0,5832,0.6217421124828533,1632.0
18-03-2013,1916482.0,2747,0.9097196942118675,698.0
18-03-2014,3290035.0,4658,0.9529841133533705,706.0
18-03-2015,5519211.0,7382,0.8954212950419941,748.0
18-03-2016,13333338.0,11429,0.7759209029661388,1167.0
18-03-2017,13856807.0,8245,0.5490600363856883,1681.0
18-03-2018,15743697.0,9543,0.5922665828355863,1650.0
18-03-2019,7309426.0,8019,0.9241800723282205,912.0
18-03-2020,4790711.0,3819,0.8970934799685781,1254.0
18-04-2011,4232550.0,3369,0.8017215791035915,1256.0
18-04-2012,3298590.0,4334,0.9199353945546839,761.0
18-04-2013,7383479.0,7686,0.8449128285193859,961.0
18-04-2014,10142863.0,9341,0.7513114227598758,1086.0
18-04-2015,27703995.0,16008,0.515992003998001,1731.0
18-04-2016,13927924.0,11882,0.7972563541491331,1172.0
18-04-2017,16812477.0,13752,0.752326934264107,1223.0
18-04-2018,11650420.0,11395,0.839578762615182,1022.0
18-04-2019,15013685.0,12952,0.8240426189005559,1159.0
18-05-2011,4259729.0,3812,0.8596537250786989,1117.0
18-05-2012,8846637.0,7556,0.7987030174695606,1171.0
18-05-2013,7647074.0,6333,0.6960366335070267,1207.0
18-05-2014,14693142.0,10207,0.6464191241304986,1440.0
18-05-2015,11132443.0,10445,0.7742460507419818,1066.0
18-05-2016,9964909.0,10583,0.890201266181612,942.0
18-05-2017,13215163.0,12404,0.789906481780071,1065.0
18-05-2018,4302824.0,4776,0.9013819095477387,901.0
18-05-2019,19825513.0,12856,0.7304760423148724,1542.0
18-06-2011,8494899.0,5054,0.6426592797783933,1681.0
18-06-2012,4373247.0,5051,0.8713126113640863,866.0
18-06-2013,6361763.0,7140,0.8683473389355743,891.0
18-06-2014,9548941.0,9991,0.8462616354719247,956.0
18-06-2015,9447698.0,9995,0.8469234617308654,945.0
18-06-2016,23349940.0,13550,0.5702583025830258,1723.0
18-06-2017,17792326.0,11161,0.5402741689812741,1594.0
18-06-2018,13991289.0,12555,0.7783353245718837,1114.0
18-06-2019,9690834.0,9611,0.9115596712100718,1008.0
18-07-2011,4803347.0,4404,0.8090372388737511,1091.0
18-07-2012,4972277.0,5667,0.8590082936297865,877.0
18-07-2013,6828586.0,7825,0.856741214057508,873.0
18-07-2014,13757580.0,11657,0.7318349489577078,1180.0
18-07-2015,16281632.0,11096,0.6011175198269647,1467.0
18-07-2016,11919846.0,9729,0.7713022921163531,1225.0
18-07-2017,14288094.0,12922,0.762885002321622,1106.0
18-07-2018,18230453.0,15324,0.8004437483685721,1190.0
18-07-2019,12900664.0,12533,0.8706614537620682,1029.0
18-08-2011,3923800.0,3756,0.8298722044728435,1045.0
18-08-2012,11258257.0,7773,0.6363051588833141,1448.0
18-08-2013,5702376.0,5753,0.6959847036328872,991.0
18-08-2014,10875561.0,10714,0.7653537427664737,1015.0
18-08-2015,11324389.0,11595,0.8190599396291505,977.0
18-08-2016,12262183.0,11821,0.7986633956518061,1037.0
18-08-2017,12164473.0,11403,0.7370867315618697,1067.0
18-08-2018,22084129.0,13975,0.6221824686940965,1580.0
18-08-2019,11891896.0,9592,0.810675562969141,1240.0
18-09-2011,6016097.0,4228,0.6799905392620624,1423.0
18-09-2012,2867860.0,4029,0.9079175974187144,712.0
18-09-2013,8951467.0,9952,0.8695739549839229,899.0
18-09-2014,10597845.0,11507,0.8742504562440254,921.0
18-09-2015,11705941.0,11956,0.8486952157912345,979.0
18-09-2016,16219434.0,11347,0.625187274169384,1429.0
18-09-2017,13493953.0,13034,0.7980665950590763,1035.0
18-09-2018,9538604.0,10625,0.9024941176470588,898.0
18-09-2019,12078862.0,12887,0.9199192985178862,937.0
18-10-2010,1274570.0,1137,0.8293755496921724,1121.0
18-10-2011,4497529.0,4699,0.8648648648648649,957.0
18-10-2012,6973283.0,7444,0.8645889306824288,937.0
18-10-2013,10323587.0,10256,0.8176677067082684,1007.0
18-10-2014,14949494.0,10848,0.6369837758112095,1378.0
18-10-2015,7574512.0,6978,0.7437661220980224,1085.0
18-10-2016,12917278.0,12986,0.831202833821038,995.0
18-10-2017,12169718.0,13005,0.8444444444444444,936.0
18-10-2018,10678787.0,11579,0.8855687019604457,922.0
18-10-2019,11165228.0,11375,0.8894065934065934,982.0
18-11-2010,1457590.0,1856,0.8970905172413793,785.0
18-11-2011,2724364.0,3356,0.9275923718712753,812.0
18-11-2012,4450348.0,4637,0.8011645460427,960.0
18-11-2013,6675478.0,8253,0.914334181509754,809.0
18-11-2014,3468851.0,5528,0.9509768451519537,628.0
18-11-2015,7832931.0,9768,0.923013923013923,802.0
18-11-2016,11346606.0,11253,0.8170265706922598,1008.0
18-11-2017,9122481.0,7755,0.6858800773694391,1176.0
18-11-2018,6841706.0,6452,0.8126162430254185,1060.0
18-11-2019,5564906.0,7434,0.969061070755986,749.0
18-12-2010,712693.0,823,0.8979343863912516,866.0
18-12-2011,1709933.0,2402,0.9084096586178185,712.0
18-12-2012,4244308.0,5513,0.9214583711228006,770.0
18-12-2013,3775386.0,5772,0.9494109494109494,654.0
18-12-2014,4171908.0,6313,0.9618248059559639,661.0
18-12-2015,4851283.0,6698,0.9486413854882054,724.0
18-12-2016,2426475.0,3313,0.8717174766073046,732.0
18-12-2017,7658574.0,8978,0.8831588327021609,853.0
18-12-2018,5620629.0,7514,0.9494277348948629,748.0
18-12-2019,4528801.0,6733,0.9793554136343383,673.0
19-01-2011,1221121.0,1631,0.9521765787860208,749.0
19-01-2012,2317697.0,3278,0.9600366076876145,707.0
19-01-2013,5673744.0,4918,0.7562017080113868,1154.0
19-01-2014,3713919.0,4099,0.8243474018053184,906.0
19-01-2015,3809014.0,4634,0.8666378938282262,822.0
19-01-2016,2264515.0,3912,0.9854294478527608,579.0
19-01-2017,7340624.0,7376,0.8602223427331888,995.0
19-01-2018,6439571.0,7604,0.8955812730142031,847.0
19-01-2019,3751200.0,3566,0.8544587773415592,1052.0
19-01-2020,3471505.0,3941,0.9030702867292565,881.0
19-02-2011,2369479.0,1609,0.6693598508390305,1473.0
19-02-2012,2649133.0,2669,0.7684526039715249,993.0
19-02-2013,2522997.0,3932,0.9585452695829094,642.0
19-02-2014,3858146.0,5622,0.9565990750622554,686.0
19-02-2015,1641272.0,2682,0.9787472035794184,612.0
19-02-2016,4027481.0,5633,0.9486951890644417,715.0
19-02-2017,25379428.0,12350,0.42923076923076925,2055.0
19-02-2018,4034380.0,4581,0.8223095394018773,881.0
19-02-2019,4799826.0,6319,0.9512581104605159,760.0
19-02-2020,5472061.0,7675,0.9656026058631921,713.0
19-03-2011,6581933.0,3056,0.5346858638743456,2154.0
19-03-2012,6533372.0,6101,0.8390427798721521,1071.0
19-03-2013,4976891.0,5942,0.8865701783911141,838.0
19-03-2014,2463316.0,3754,0.97016515716569,656.0
19-03-2015,6850235.0,8044,0.858652411735455,852.0
19-03-2016,2884712.0,3227,0.8462968701580416,894.0
19-03-2017,6651899.0,5689,0.6607488134997364,1169.0
19-03-2018,9816722.0,9559,0.8170310701956272,1027.0
19-03-2019,9373776.0,9471,0.9104635202196177,990.0
19-03-2020,6935230.0,4559,0.8637859179644659,1521.0
19-04-2011,3331355.0,3139,0.8697037273016884,1061.0
19-04-2012,6503718.0,6488,0.8694512946979038,1002.0
19-04-2013,6315434.0,6118,0.8231448185681596,1032.0
19-04-2014,21461414.0,11926,0.5044440717759517,1800.0
19-04-2015,15605672.0,10255,0.5674305216967332,1522.0
19-04-2016,12660545.0,11927,0.8354992873312652,1062.0
19-04-2017,11139056.0,11693,0.8030445565723082,953.0
19-04-2018,7087020.0,8692,0.8755177174413253,815.0
19-04-2019,9168886.0,8372,0.8437649307214524,1095.0
19-05-2011,5158093.0,4503,0.8369975571840995,1145.0
19-05-2012,13541234.0,8199,0.5843395536040981,1652.0
19-05-2013,8727644.0,6674,0.6887923284387174,1308.0
19-05-2014,10645162.0,10433,0.7949774753187003,1020.0
19-05-2015,12348627.0,12068,0.8191912495856811,1023.0
19-05-2016,12789768.0,11720,0.8344709897610921,1091.0
19-05-2017,15595507.0,13427,0.7368734639159902,1162.0
19-05-2018,8760310.0,6798,0.6993233303912916,1289.0
19-05-2019,15765497.0,11315,0.7465311533362793,1393.0
19-06-2011,6843066.0,4676,0.6497005988023952,1463.0
19-06-2012,6434484.0,6756,0.8570159857904085,952.0
19-06-2013,10133108.0,10039,0.8205000498057575,1009.0
19-06-2014,9454652.0,10424,0.8352839600920952,907.0
19-06-2015,12423986.0,12024,0.7951596806387226,1033.0
19-06-2016,19622985.0,11830,0.5960270498732038,1659.0
19-06-2017,9631803.0,9423,0.7561286214581343,1022.0
19-06-2018,12110350.0,12035,0.8289156626506025,1006.0
19-06-2019,12229704.0,12239,0.8935370536808562,999.0
19-07-2011,4517671.0,4469,0.8319534571492504,1011.0
19-07-2012,5768458.0,6546,0.864497402994195,881.0
19-07-2013,7456656.0,7978,0.8104788167460516,935.0
19-07-2014,17947456.0,11764,0.5539782386943216,1526.0
19-07-2015,14165506.0,10148,0.5905597162002365,1396.0
19-07-2016,15898236.0,12325,0.8066531440162272,1290.0
19-07-2017,13259800.0,13166,0.7902931794014887,1007.0
19-07-2018,17993469.0,15212,0.7801078096239811,1183.0
19-07-2019,12433491.0,12074,0.8607752194798741,1030.0
19-08-2011,4590935.0,4102,0.8057045343734763,1119.0
19-08-2012,4935070.0,4495,0.7312569521690767,1098.0
19-08-2013,8764516.0,8968,0.7940454950936664,977.0
19-08-2014,9996803.0,10530,0.8228869895536562,949.0
19-08-2015,11403304.0,11966,0.8341133210763831,953.0
19-08-2016,13445322.0,11915,0.7759966428871171,1128.0
19-08-2017,20172656.0,13442,0.5409909239696473,1501.0
19-08-2018,20440838.0,12820,0.6545241809672387,1594.0
19-08-2019,9993280.0,10545,0.8961593172119487,948.0
19-09-2011,4312021.0,4467,0.8459816431609581,965.0
19-09-2012,6646430.0,7518,0.895317903697792,884.0
19-09-2013,9940051.0,10360,0.841988416988417,959.0
19-09-2014,11403758.0,11855,0.8296921130324757,962.0
19-09-2015,16121390.0,11580,0.6570811744386874,1392.0
19-09-2016,7022504.0,8464,0.8874054820415879,830.0
19-09-2017,13478298.0,14045,0.827127091491634,960.0
19-09-2018,13985867.0,13700,0.8682481751824818,1021.0
19-09-2019,12404984.0,13307,0.9210190125497858,932.0
19-10-2010,1153833.0,1149,0.8311575282854656,1004.0
19-10-2011,1785631.0,2398,0.8940783986655546,745.0
19-10-2012,4637377.0,5358,0.8594624860022396,866.0
19-10-2013,11787935.0,9309,0.6573208722741433,1266.0
19-10-2014,9115652.0,8121,0.7201083610392809,1122.0
19-10-2015,7734777.0,9074,0.8993828521049151,852.0
19-10-2016,12611888.0,12921,0.8358486185279778,976.0
19-10-2017,13192004.0,13314,0.8223674327775274,991.0
19-10-2018,12885989.0,11960,0.848494983277592,1077.0
19-10-2019,13093233.0,10446,0.8104537622056289,1253.0
19-11-2010,1895899.0,1955,0.871611253196931,970.0
19-11-2011,4365838.0,3620,0.7400552486187846,1206.0
19-11-2012,4207608.0,5453,0.9176600036677058,772.0
19-11-2013,5217910.0,7445,0.9427803895231699,701.0
19-11-2014,3800383.0,5982,0.9675693747910398,635.0
19-11-2015,4434671.0,6255,0.9587529976019185,709.0
19-11-2016,12165228.0,8247,0.6215593549169395,1475.0
19-11-2017,6095256.0,5911,0.7589240399255626,1031.0
19-11-2018,8302368.0,9074,0.8996032620674455,915.0
19-11-2019,6937449.0,9188,0.9633217239878102,755.0
19-12-2010,642572.0,799,0.8735919899874843,804.0
19-12-2011,2368312.0,3366,0.9230540701128936,704.0
19-12-2012,3946470.0,5234,0.9363775315246465,754.0
19-12-2013,4939159.0,6653,0.9277017886667669,742.0
19-12-2014,3960915.0,5867,0.9475029827850691,675.0
19-12-2015,3780933.0,4279,0.8756718859546623,884.0
19-12-2016,4914602.0,6328,0.9219342604298356,777.0
19-12-2017,8344147.0,9920,0.873991935483871,841.0
19-12-2018,5812737.0,7466,0.9465577283686043,779.0
19-12-2019,3587007.0,5406,0.977432482426933,664.0
20-01-2011,1346466.0,1896,0.9572784810126582,710.0
20-01-2012,2027435.0,3126,0.963531669865643,649.0
20-01-2013,7887966.0,5699,0.7094227057378487,1384.0
20-01-2014,4924020.0,5316,0.8344620015048909,926.0
20-01-2015,4363543.0,6263,0.9677470860609931,697.0
20-01-2016,2605166.0,4321,0.9851886137468179,603.0
20-01-2017,7546664.0,5566,0.7513474667624865,1356.0
20-01-2018,10329390.0,8033,0.7156728494958297,1286.0
20-01-2019,2182356.0,2590,0.905019305019305,843.0
20-01-2020,2547653.0,3535,0.9575671852899575,721.0
20-02-2011,3239416.0,1787,0.6424174594292109,1813.0
20-02-2012,2818006.0,3091,0.8375930119702362,912.0
20-02-2013,2789231.0,4352,0.9563419117647058,641.0
20-02-2014,4944562.0,6577,0.9347726927170442,752.0
20-02-2015,1405990.0,2484,0.9754428341384863,566.0
20-02-2016,11938887.0,8245,0.6784718010915707,1448.0
20-02-2017,15754459.0,10058,0.5885862000397694,1566.0
20-02-2018,11494623.0,10989,0.8299208299208299,1046.0
20-02-2019,671730.0,941,0.9659936238044633,714.0
20-02-2020,4928831.0,6833,0.9694131421044929,721.0
20-03-2011,4392576.0,2418,0.5674110835401158,1817.0
20-03-2012,6564139.0,6041,0.8260221817579871,1087.0
20-03-2013,4886632.0,5806,0.9042369962108164,842.0
20-03-2014,6609994.0,7514,0.8939313281873835,880.0
20-03-2015,1870957.0,2905,0.9500860585197934,644.0
20-03-2016,4543313.0,4532,0.8316416593115622,1002.0
20-03-2017,9065821.0,9303,0.8023218316672042,975.0
20-03-2018,1388986.0,2140,0.9672897196261683,649.0
20-03-2019,9088575.0,9990,0.9103103103103103,910.0
20-03-2020,7910005.0,4809,0.8504886670825536,1645.0
20-04-2011,4585922.0,3898,0.8429964084145716,1176.0
20-04-2012,8038988.0,7203,0.8136887408024435,1116.0
20-04-2013,13238447.0,8793,0.6120777891504606,1506.0
20-04-2014,14610293.0,9513,0.5695364238410596,1536.0
20-04-2015,8944941.0,9068,0.8049183943537715,986.0
20-04-2016,11995508.0,11650,0.8530472103004292,1030.0
20-04-2017,14708499.0,12273,0.7306282082620387,1198.0
20-04-2018,12436911.0,11567,0.7970951845768134,1075.0
20-04-2019,26198606.0,14314,0.6657817521307811,1830.0
20-05-2011,6400287.0,4844,0.8127580511973576,1321.0
20-05-2012,10564420.0,7042,0.6163021868787276,1500.0
20-05-2013,9077287.0,8383,0.8062746033639508,1083.0
20-05-2014,10668085.0,10847,0.8094403982668019,984.0
20-05-2015,13523419.0,12986,0.8058678576929,1041.0
20-05-2016,17558660.0,13860,0.7663780663780664,1267.0
20-05-2017,23355242.0,13795,0.49300471185212036,1693.0
20-05-2018,23738438.0,14080,0.57890625,1686.0
